City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
59,Khatanga,71.9667,102.5,18.75,90,96,4.94,RU,2021-10-20 16:49:37
60,Grandview,38.8858,-94.533,68.31,73,90,3.0,US,2021-10-20 16:48:42
61,Mahebourg,-20.4081,57.7,74.25,78,75,11.5,MU,2021-10-20 16:53:41
62,Tuktoyaktuk,69.4541,-133.0374,23.0,100,40,8.05,CA,2021-10-20 16:53:42
63,Castro,-24.7911,-50.0119,66.4,55,43,5.28,BR,2021-10-20 16:49:46
64,Burns Lake,54.2331,-125.7533,35.02,85,100,1.74,CA,2021-10-20 16:53:42
65,Guerrero Negro,27.9769,-114.0611,68.5,63,76,10.96,MX,2021-10-20 16:53:43
66,Te Anau,-45.4167,167.7167,35.4,97,42,2.17,NZ,2021-10-20 16:53:43
67,Hobart,-42.8794,147.3294,49.86,75,76,9.22,AU,2021-10-20 16:53:44
68,Vicuna,-30.0319,-70.7081,77.77,36,0,8.88,CL,2021-10-20 16:53:44
69,Ixtapa,20.7,-105.2,85.23,82,7,5.01,MX,2021-10-20 16:53:45
70,Coquimbo,-29.9533,-71.3436,60.53,67,75,10.36,CL,2021-10-20 16:53:45
71,Sidi Ali,36.0998,0.4206,74.89,36,8,9.75,DZ,2021-10-20 16:53:46
72,Sur,22.5667,59.5289,81.5,68,6,15.37,OM,2021-10-20 16:52:11
73,Sena Madureira,-9.0656,-68.6569,95.4,37,75,3.62,BR,2021-10-20 16:52:15
74,Severo-Kurilsk,50.6789,156.125,35.89,69,71,24.43,RU,2021-10-20 16:53:47
75,Konstantinovka,49.6167,127.9833,30.58,68,5,3.85,RU,2021-10-20 16:53:47
76,Pevek,69.7008,170.3133,18.61,93,100,14.54,RU,2021-10-20 16:53:47
77,Hirara,24.8,125.2833,79.03,66,99,9.57,JP,2021-10-20 16:53:48
78,Jamestown,42.097,-79.2353,66.02,65,75,4.0,US,2021-10-20 16:53:48
79,Aksu,41.1231,80.2644,54.9,25,8,1.21,CN,2021-10-20 16:53:49
80,Inongo,-1.95,18.2667,74.53,89,100,3.13,CD,2021-10-20 16:53:49
81,Tournon-Sur-Rhone,45.0667,4.8333,67.5,77,90,19.57,FR,2021-10-20 16:53:50
82,San Patricio,28.017,-97.5169,85.87,58,31,4.9,US,2021-10-20 16:53:50
83,Bhadasar,28.2833,74.3167,82.76,14,0,7.43,IN,2021-10-20 16:53:51
84,Barrow,71.2906,-156.7887,26.62,80,90,27.63,US,2021-10-20 16:53:52
85,Dmytrivka,45.9717,28.9864,55.06,66,91,14.29,UA,2021-10-20 16:53:52
86,Copperas Cove,31.1241,-97.9031,78.55,78,75,9.22,US,2021-10-20 16:51:13
87,Waipawa,-41.4122,175.5153,46.02,83,100,2.13,NZ,2021-10-20 16:44:10
88,Vaini,-21.2,-175.2,71.76,88,20,9.22,TO,2021-10-20 16:53:53
89,Viedma,-40.8135,-62.9967,85.48,14,0,18.16,AR,2021-10-20 16:53:53
90,Itarema,-2.9248,-39.9167,87.84,56,95,13.98,BR,2021-10-20 16:44:05
91,Havelock,34.8791,-76.9013,78.06,54,41,5.99,US,2021-10-20 16:49:57
92,Trelew,-43.249,-65.3051,88.97,12,0,27.13,AR,2021-10-20 16:53:45
93,Sao Joao Da Barra,-21.6403,-41.0511,64.49,92,100,13.2,BR,2021-10-20 16:44:39
94,Flinders,-34.5833,150.8552,59.18,91,30,1.01,AU,2021-10-20 16:53:55
95,Cacheu,12.2706,-16.1658,98.69,59,94,10.38,GW,2021-10-20 16:53:55
96,Bulungu,-4.55,18.6,72.21,97,75,3.51,CD,2021-10-20 16:53:56
97,Giaveno,45.047,7.3492,59.77,79,100,1.83,IT,2021-10-20 16:53:56
98,Seymchan,62.8833,152.4333,-0.35,65,0,2.55,RU,2021-10-20 16:53:57
99,Katsuura,35.1333,140.3,59.14,53,80,13.56,JP,2021-10-20 16:53:57
100,Tapikan,6.8519,124.3225,69.31,97,100,2.84,PH,2021-10-20 16:53:58
101,Kamenka,51.3223,42.7678,36.41,68,88,6.4,RU,2021-10-20 16:52:23
102,Port Elizabeth,-33.918,25.5701,66.49,82,0,13.8,ZA,2021-10-20 16:50:38
103,Nome,64.5011,-165.4064,33.87,93,90,9.22,US,2021-10-20 16:42:38
104,Batticaloa,7.7102,81.6924,81.45,81,46,7.23,LK,2021-10-20 16:53:59
105,Pyapon,16.2833,95.6833,76.42,90,16,5.5,MM,2021-10-20 16:54:00
106,Portland,45.5234,-122.6762,57.45,87,75,1.99,US,2021-10-20 16:51:12
107,Aktau,43.65,51.2,46.98,55,64,21.94,KZ,2021-10-20 16:54:00
